fitness_sharpe_fixed_threshold,expression,depth,length,factor_order_in_model,sym,freq,y_train_ret_period,start_date_train,end_date_train,start_date_test,end_date_test,metric,current_time,fitness_avg_pic_train,fitness_avg_pic_test,fitness_avg_sic_train,fitness_avg_sic_test,fitness_calmar_train,fitness_calmar_test,fitness_sharp_train,fitness_sharp_test,fitness_sharpe_fixed_threshold_train,fitness_sharpe_fixed_threshold_test,fitness_sharpe_std_threshold_train,fitness_sharpe_std_threshold_test,fitness_max_dd_train,fitness_max_dd_test,fitness_avg_mdd_train,fitness_avg_mdd_test,fitness_max_ic_train,fitness_max_ic_test,max_ic_train_check,given_ic_test
,ts_argmin_20(inv(bar_ofi_signed_quote_sum_w10_zscore)),2,3,alpha_948,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.05120842901504621,0.02666917007922197,0.04528519312000797,0.0346739036039948,0.18495801423304745,-0.6349006816136886,0.03474854176417121,-0.12034331675588417,,,,,-0.15523509937487803,-0.31674959315986756,-0.047469729185165746,-0.11478579038774321,0.15340251,0.17690150999999998,0.15340251,-0.1770521027469411
,"ts_lag_8(ts_range_20(ts_min_20(TA_BOP(TA_HT_DCPHASE(bar_ofi_signed_quote_sum_w10_momentum), TS_CORR_20(bar_ofi_signed_quote_sum_w10_quantile, bar_gof_by_count_w10_trend), TA_HT_DCPHASE(bar_ofi_signed_qty_sum_w10_std), ta_rocp_14(bar_ofi_signed_qty_sum_w10_std)))))",5,13,alpha_949,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.06426864315651418,0.03181700256941088,-0.045110167053462644,0.00891966999565783,-26.75570431757189,40.613359979443864,-8.506284774135839,3.6962600789593933,,,,,-0.33485656616173354,-0.05781652658621795,-0.07720745366255724,-0.030848870351037026,0.28550150999999996,0.16880551,0.28550150999999996,-0.001815575728619207
,"ta_beta_10(ts_mean_return_20(abs(sin(bar_gof_by_count_w10_mean))), ts_mean_return_5(ta_trima_8(ta_cmo_25(bar_ofi_signed_quote_sum_w10_std))))",4,9,alpha_950,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.05453146725778722,0.05246300461232264,-0.016857112208567535,0.057745983499782896,115.31381865791103,23.02566664244142,5.833800870032372,2.6314279079780296,,,,,-0.030124097141550954,-0.07504298820535334,-0.01905787506525531,-0.025635888459233314,0.41380351,0.29900251,0.41380351,0.1097165991902834
,"div(ts_rank_5(ts_mean_return_20(bar_ofi_signed_quote_sum_w10_quantile)), ts_sum_17(TA_SAR(bar_gof_by_count_w10_std, bar_ofi_signed_quote_sum_w10_trend)))",3,8,alpha_951,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.08801113195371638,-0.025715387104249903,-0.09620563213836421,-0.013385584020842379,-19.30868415985896,-7.1032395589983635,-2.548979633191083,-1.5132641289170679,,,,,-0.27419243582592456,-0.6171981825252305,-0.12353679304789708,-0.23033114980467512,0.12010351,0.24330549999999998,0.12010351,-0.16012145748987855
,ts_lag_3(ts_argrange_10(ta_tsf_20(ts_argrange_10(ta_cmo_25(bar_gof_by_volume_w10_std))))),5,6,alpha_952,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.024351211962282016,0.021701207821220533,0.057117363977350136,-0.013660442900564479,7.707183295669316,38.39741572611572,1.1186315041715114,4.672083059205591,,,,,-0.08560159755020923,-0.08036309026681969,-0.03508734229307918,-0.045686757669412346,0.11870151,0.1246025,0.11870151,-0.08578735842162953
,ta_rocp_25(tanh(ts_sum_3(ts_argmax_20(bar_ofi_signed_quote_sum_w10_mean)))),4,5,alpha_953,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,,-0.1230390604042729,,-0.16639513677811552,12.591215526000962,-38.13704141099598,1.441480285105142,-9.682573038027185,,,,,-0.08402461416026455,-0.19273189748172592,-0.037543945268491336,-0.054638059729661494,0.11730550000000001,0.14070450999999998,0.11730550000000001,-0.04504504504504505
,tan(ts_wma_55(ta_tema_8(ts_lag_17(bar_ofi_signed_quote_sum_w10_momentum)))),4,5,alpha_954,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,,0.057922552171628304,,-0.0010894485453755921,74.02257088751475,-20.210008127642897,5.357898080986315,-7.666595210878783,,,,,-0.0934908056929108,-0.5061929828851299,-0.03602833057178718,-0.1072940688154976,0.14420550999999998,0.07470251,0.14420550999999998,-0.158592132505176
,"ts_kurt_20(TS_CORR_20(ts_argrange_20(ts_kurt_10(bar_ofi_signed_quote_sum_w10_trend)), ts_mean_return_5(cos(bar_ofi_signed_qty_sum_w10_trend))))",4,8,alpha_955,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.02334615798420362,-0.0569093377515409,-0.08001556653476027,-0.052481545809813276,21.676779526642946,-34.25151864187429,2.2260606762796717,-9.608161748657144,,,,,-0.056844638812574774,-0.15224229040935738,-0.02012887035314078,-0.048777948255077516,0.24870251,0.17730351,0.24870251,-0.2627450980392157
,"TA_TRANGE(ts_argrange_20(ta_ema_8(sqrt(ts_range_5(bar_ofi_signed_quote_sum_w10_trend)))), ta_ema_8(ts_skew_10(ta_willr_14(ta_rocp_14(bar_ofi_signed_qty_sum_w10_std), ta_lr_slope_20(bar_gof_by_count_w10_trend), ts_skew_20(bar_ofi_signed_qty_sum_w10_mean)))), ta_minus_di_14(ta_tema_21(ts_rank_20(ts_delta_17(bar_ofi_signed_qty_sum_w10_mean))), ta_dx_14(ta_rsi_12(ta_rocp_25(bar_ofi_signed_qty_sum_w10_mean)), min(sub(bar_gof_by_volume_w10_trend, bar_ofi_signed_quote_sum_w10_trend), ts_rank_5(bar_ofi_signed_qty_sum_w10_mean)), sub(TS_CORR_40(bar_gof_by_volume_w10_std, bar_ofi_signed_quote_sum_w10_zscore), ts_skew_20(bar_gof_by_count_w10_std))), ts_mean_return_20(ta_tema_21(ta_lr_slope_20(bar_gof_by_count_w10_std)))))",5,40,alpha_956,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.07353639325917145,0.03806636312235823,0.07040526393367877,0.03770082501085541,2.6919741286523258,16.4196432811513,0.6501485908206882,1.7898207744043952,,,,,-0.16645628594102,-0.14811247962243518,-0.045926420876731204,-0.08269119109248917,0.32710251,0.07770551,0.32710251,
,"ta_lr_intercept_5(ta_beta_10(ts_mean_return_10(bar_ofi_signed_qty_sum_w10_std), ta_lr_angle_20(bar_gof_by_volume_w10_trend)))",3,6,alpha_957,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.022562854591756526,0.028481854683105788,-0.02762339841999565,-0.027250542770299608,-27.83724954217108,-0.6613896428096425,-5.6499290440415555,-0.0911080478463508,,,,,-0.07657034003311278,-0.24074409927276932,-0.024323548385058853,-0.06859148472162285,0.023405510000000004,0.08610150999999999,0.023405510000000004,0.01560490940970193
,ta_tema_8(ts_argmin_10(ts_std_10(ts_argmax_10(bar_ofi_signed_quote_sum_w10_quantile)))),4,5,alpha_958,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.019184835783844018,0.09459577030666211,0.03036826835392802,0.04989839339991316,-14.558601220194273,51.843178448328935,-2.8400851645736793,6.97156932365862,,,,,-0.16694870766476166,-0.19162452139327174,-0.06144145342862264,-0.09562700577154667,0.1157055,0.17620550999999998,0.1157055,-0.05338115650424285
,"tanh(ta_mfi_14(ts_kurt_20(ts_argmax_10(bar_ofi_signed_qty_sum_w10_std)), tanh(ts_min_10(bar_ofi_signed_quote_sum_w10_zscore)), ta_lr_slope_20(ts_wma_8(bar_gof_by_volume_w10_trend)), ta_mom_12(ts_sma_21(bar_gof_by_count_w10_mean))))",4,14,alpha_959,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,,0.09245591274996943,,0.13435718859179413,44.12781285890412,51.03543421941722,4.5346226276385675,5.76157276308068,,,,,-0.06229980532324399,-0.11320443249609868,-0.022148933559859467,-0.04585742552409714,-0.011797489999999999,0.25650251,-0.011797489999999999,
,"div(TA_HT_DCPHASE(ta_atr_14(ts_argrange_5(bar_ofi_signed_quote_sum_w10_quantile), ta_tsf_10(bar_ofi_signed_qty_sum_w10_std), bar_ofi_signed_quote_sum_w10_mean)), ta_tema_8(ta_tema_8(ts_range_5(bar_ofi_signed_quote_sum_w10_momentum))))",4,12,alpha_960,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.01308268252883854,-0.029018652842741355,0.027160389507518208,-0.06179939209726444,5.743887016643229,33.94173331735124,0.9657662341332955,3.560013148735879,,,,,-0.3229519882198934,-0.3826588165294772,-0.08073813312853242,-0.1683859890765625,0.2137015,0.14230551,0.2137015,0.10854004689621129
,"ta_minus_dm_14(ts_argrange_10(ta_lr_angle_20(ta_lr_angle_20(ta_rocr_14(bar_ofi_signed_quote_sum_w10_std)))), ta_willr_14(ta_trix_55(TA_TRANGE(ts_kurt_20(bar_gof_by_count_w10_trend), ta_minus_di_25(bar_ofi_signed_quote_sum_w10_trend, bar_ofi_signed_qty_sum_w10_std, bar_ofi_signed_quote_sum_w10_zscore), ts_argrange_5(bar_gof_by_count_w10_mean))), ta_tema_8(ta_lr_intercept_10(ta_rocp_25(bar_gof_by_volume_w10_trend))), ta_rocp_25(ta_willr_14(ta_cmo_14(bar_gof_by_count_w10_std), TS_CORR_20(bar_gof_by_volume_w10_std, bar_ofi_signed_quote_sum_w10_zscore), ta_cmo_25(bar_ofi_signed_quote_sum_w10_trend)))))",5,30,alpha_961,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,,-0.011990655129873889,,-0.01169214068606166,365.3689505052637,31.793626829138155,12.976699947170683,3.6983308511289943,,,,,-0.025138691289081166,-3.3307207009231e-05,-0.012070734831123397,-1.526348098118454e-05,0.22350151,0.1608035,0.22350151,
,ta_lr_slope_5(ts_kurt_40(ts_wma_21(ta_dema_8(bar_gof_by_count_w10_mean)))),4,5,alpha_962,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.0662328940715934,0.07665862840082685,0.034957737529724045,0.08496699956578377,37.37305098940527,155.6233816681152,3.5147837531352497,9.187069672580156,,,,,-0.016567334860150138,-0.014598552243648765,-0.006806864385994323,-0.009181143876845585,0.25280551,0.20460351,0.25280551,0.004702194357366772
,"ts_argmax_5(ta_trima_21(ta_tsf_5(max(elu(bar_ofi_signed_qty_sum_w10_trend), TS_CORR_40(bar_gof_by_volume_w10_mean, bar_ofi_signed_quote_sum_w10_quantile)))))",5,9,alpha_963,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.0886164568394932,-0.01818843085785514,0.09185646818249701,0.044498914459400775,-3.8495826381702014,-8.990484767898975,-1.2069617334087364,-1.3224201327449896,,,,,-0.35129968085625723,-0.2147724775097082,-0.0837476261283246,-0.09671366707795932,0.41470551,0.26060451,0.41470551,
,abs(ts_argmax_5(ta_lr_slope_20(bar_ofi_signed_quote_sum_w10_zscore))),3,4,alpha_964,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.032337815479885325,0.03228104616763493,0.08869370988975067,0.07896396005210594,-10.533960682475275,7.028428684811409,-2.8333268397531057,0.7784459102191953,,,,,-0.3295438882253679,-0.17487674208060636,-0.08177003659281805,-0.09883826985765369,0.3761035,0.2745035,0.3761035,0.05
,tan(ts_skew_10(ta_ema_55(bar_ofi_signed_qty_sum_w10_trend))),3,4,alpha_965,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,,-0.022254520844798877,,-0.0631441597915762,-18.706824639912092,-32.67767280983566,-4.386197409143556,-11.330823312684949,,,,,-0.4773062776750364,-0.7133761018468766,-0.10946363003530266,-0.19416079712359524,0.1826025,-0.012595489999999999,0.1826025,
,"ta_dema_21(ts_mean_return_5(mul(bar_ofi_signed_quote_sum_w10_quantile, ta_rocp_14(bar_ofi_signed_quote_sum_w10_zscore))))",4,6,alpha_966,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.06149831350327033,0.07731667572371398,-0.07707191099913756,0.11423230568823275,-29.41248898763513,12.232494541877006,-6.247322087941849,2.4359374844708928,,,,,-0.11668324307680811,-0.16213205158780497,-0.03783555481231039,-0.046524315897699016,0.21090351,0.17880149999999997,0.21090351,
,"ts_skew_20(ta_minus_dm_25(ta_trix_21(bar_ofi_signed_qty_sum_w10_trend), TS_CORR_20(bar_gof_by_count_w10_std, bar_ofi_signed_quote_sum_w10_zscore)))",3,7,alpha_967,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.03352908325793545,-0.004125080622816954,-0.004056623491422673,0.05910811984368215,0.4314134819541673,6.390720416751596,0.05964856062351211,1.0468348792762392,,,,,-0.05335486497533634,-0.12895552860700255,-0.02376743347338794,-0.05724880659166176,0.1388045,0.25580351,0.1388045,-0.0642857142857143
,ts_argrange_20(ts_lag_8(ts_min_5(ts_max_20(tan(bar_gof_by_volume_w10_std))))),5,6,alpha_968,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.011160093612115712,0.09218230654080559,-0.013138604607761211,0.12750629613547546,-11.881688610321138,52.15849167017844,-3.644146824905309,6.089143639425792,,,,,-0.2700432398314261,-0.08809254072931127,-0.06833537719111352,-0.04938426756466326,0.47870551,0.10630451,0.47870551,
,ta_lr_angle_10(ts_skew_10(ts_argrange_10(bar_ofi_signed_quote_sum_w10_mean))),3,4,alpha_969,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.08350433693274072,-0.13452187795452158,-0.019285628867275362,-0.08882674772036472,-30.1569607582337,-35.24499941858501,-6.931619132078593,-16.71202720493303,,,,,-0.13674674553771154,-0.350803572568146,-0.046086838864852264,-0.08454266945360693,0.18600550999999999,0.20100251,0.18600550999999999,0.19369369369369369
,"ta_dx_14(ta_dema_8(log(ts_prod_8(ts_rank_5(bar_ofi_signed_quote_sum_w10_momentum)))), ts_wma_8(tan(ta_cmo_25(ts_min_5(bar_ofi_signed_quote_sum_w10_trend)))), min(ts_min_20(ts_argrange_20(ts_range_5(bar_gof_by_volume_w10_trend))), ta_ema_8(bar_ofi_signed_qty_sum_w10_mean)))",5,18,alpha_970,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.07638688955732048,-0.05788139062744041,0.0812540759543334,-0.08172123317412071,-21.046822832213895,-8.921549019887793,-6.131881133862816,-1.6243569630448234,,,,,-0.4023559590791782,-0.4030057252934845,-0.09950151691993842,-0.18395773157110004,0.22340149999999998,0.05960451,0.22340149999999998,
,ta_trix_21(ts_delta_8(ts_delta_8(bar_ofi_signed_quote_sum_w10_trend))),3,4,alpha_971,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,,-0.04207390883999933,,-0.006230568823273988,-27.22771965552317,-29.30493871760207,-5.853593970492719,-5.761459615466984,,,,,-0.23464418567694773,-0.3371043829988287,-0.06332032765575638,-0.07209393122173005,0.2091035,0.15090451,0.2091035,-0.11801242236024848
,"ts_range_5(min(TA_TRANGE(bar_gof_by_count_w10_trend, bar_ofi_signed_qty_sum_w10_mean, bar_ofi_signed_quote_sum_w10_momentum), ta_cci_14(bar_ofi_signed_quote_sum_w10_momentum, bar_gof_by_volume_w10_mean, bar_gof_by_volume_w10_std)))",3,10,alpha_972,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.03340246217147546,0.0546019155823856,-0.014617242385908735,0.01655883630047763,-11.819402953375949,10.29969794025284,-3.4860734929824475,1.9037609332216894,,,,,-0.2719643954676402,-0.2239251698228294,-0.07152055471967449,-0.08767287609539534,0.12790351,0.30570251000000004,0.12790351,-0.1320054945054945
,"ts_min_5(ta_mom_12(ta_willr_14(ta_dema_8(ts_delta_17(bar_ofi_signed_quote_sum_w10_mean)), ta_trix_55(ts_argmin_10(bar_gof_by_count_w10_trend)), ta_trix_8(sin(bar_ofi_signed_quote_sum_w10_trend)))))",5,12,alpha_973,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.03655417661410957,0.09515998822547506,0.03427437646981012,0.11125662179765525,-30.881964839920606,1.442121775699391,-8.251247970188043,0.2397178851774089,,,,,-0.12584357206524716,-0.10101307709386648,-0.031978366303649766,-0.030449474569475672,0.38310451,0.20350450999999997,0.38310451,
,cos(ta_lr_slope_5(tan(sin(ts_sum_3(bar_gof_by_volume_w10_mean))))),5,6,alpha_974,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.012020831598021881,0.09882458019408893,0.05643645626606292,0.017228397742075557,-26.663299259129918,18.69175336676482,-6.893806668875536,2.801760260551661,,,,,-0.104897964815433,-0.09394647488409358,-0.03273497296225296,-0.03918757066826959,0.10530250000000001,0.24030351,0.10530250000000001,0.41362126245847175
,ta_lr_angle_10(ta_tsf_5(bar_ofi_signed_quote_sum_w10_quantile)),2,3,alpha_975,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.06162895584365631,0.1383623958744213,-0.04058424891013998,0.15500781589231435,-28.101817657465567,175.99392689668073,-4.683837732750146,12.335170648427995,,,,,-0.08114444565493067,-0.05841909132512038,-0.03500788306809685,-0.03420341309470647,0.2878055,0.3873045,0.2878055,0.4973262032085561
,"ta_beta_10(ts_min_10(ta_lr_angle_10(div(ts_argmax_5(bar_ofi_signed_quote_sum_w10_trend), ta_dx_25(bar_gof_by_count_w10_std, bar_ofi_signed_quote_sum_w10_quantile, bar_gof_by_count_w10_std)))), ta_tsf_10(ta_dx_14(max(ta_cmo_25(bar_ofi_signed_quote_sum_w10_quantile), ta_rocp_25(bar_ofi_signed_quote_sum_w10_mean)), ta_cmo_14(ta_willr_14(bar_ofi_signed_quote_sum_w10_trend, bar_gof_by_count_w10_mean, bar_ofi_signed_qty_sum_w10_std)), ta_lr_intercept_20(ta_lr_intercept_10(bar_ofi_signed_quote_sum_w10_zscore)))))",5,25,alpha_976,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.14355018810115333,-0.09922545147636327,-0.11404556914216783,-0.014599652627008256,-26.933140068884708,-27.85871365719063,-7.678240021049134,-5.850376333745521,,,,,-0.149292959239339,-0.6204823536350466,-0.033517539713132774,-0.13082217827795772,0.0754045,0.07030451,0.0754045,0.001908615490323319
,"ta_beta_10(ta_dx_25(ts_kurt_40(bar_gof_by_count_w10_trend), ts_rank_20(bar_ofi_signed_qty_sum_w10_std), max(bar_ofi_signed_quote_sum_w10_quantile, bar_gof_by_count_w10_std)), cos(ts_kurt_10(bar_ofi_signed_qty_sum_w10_trend)))",3,12,alpha_977,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.11363503582582948,-0.017493013957299925,0.03210801247678933,-0.03730308293530178,30.016503002267353,-3.0744330563400784,4.202389197477695,-0.44632302000804175,,,,,-0.2489564938624808,-0.36351210765731223,-0.0913886264748621,-0.14298688811019764,0.2676055,0.18480450999999998,0.2676055,
,ta_lr_angle_10(ta_dema_21(ts_mean_return_20(bar_gof_by_volume_w10_mean))),3,4,alpha_978,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.08383233178074688,0.05705882482747952,-0.05659471377775429,0.04622970039079461,-32.6392179169683,4.247351441951743,-6.561531536946391,1.1448169670695785,,,,,-0.0845092477649966,-0.14061028816158333,-0.028024307994184584,-0.032933310212384694,0.14500250999999997,0.0943055,0.14500250999999997,0.26832844574780057
,"ts_argmax_10(ta_minus_dm_25(ta_lr_slope_5(div(TA_HT_DCPERIOD(bar_ofi_signed_qty_sum_w10_trend), ts_lag_8(bar_ofi_signed_quote_sum_w10_zscore))), ta_cci_25(ts_prod_17(TA_BOP(bar_ofi_signed_qty_sum_w10_trend, bar_gof_by_count_w10_mean, bar_ofi_signed_quote_sum_w10_trend, bar_ofi_signed_quote_sum_w10_momentum)), TA_BOP(ts_kurt_20(bar_gof_by_volume_w10_trend), ts_prod_3(bar_ofi_signed_quote_sum_w10_trend), ts_kurt_40(bar_ofi_signed_qty_sum_w10_mean), ta_dema_8(bar_ofi_signed_quote_sum_w10_quantile)), ts_delta_3(ts_mean_return_10(bar_gof_by_volume_w10_trend)))))",5,27,alpha_979,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.18476335586220707,-0.05259405168234159,0.19847103745825614,-0.046349544072948334,42.969118955173556,-23.95880179448022,6.810250499923643,-5.099780284881588,,,,,-0.14429940337380132,-0.24143414366235874,-0.04424687274387178,-0.10041931023358863,0.17130451,0.1292015,0.17130451,-0.2957264957264957
,ta_lr_slope_20(inv(ta_rocr_14(ta_dema_55(bar_gof_by_count_w10_mean)))),4,5,alpha_980,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,,-0.09339909455632896,,-0.08979157620495007,-25.077463778532636,-37.72541726045976,-8.606130033585377,-10.7798468224743,,,,,-0.680680846854947,-0.3503831784956939,-0.15463559215546205,-0.11085944163144493,-0.01119749,0.09550351,-0.01119749,
,"ts_mean_return_10(ts_min_10(ta_ema_8(TS_COV_20(ts_mean_return_10(bar_gof_by_count_w10_trend), ts_max_5(bar_gof_by_count_w10_trend)))))",5,8,alpha_981,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,0.18129811928397613,-0.055524563746286316,0.13564452412321626,-0.007324359531046471,163.99537047847022,-24.281929894186526,15.235183298906206,-8.099929313344644,,,,,-0.03242606905213627,-0.5338506789847082,-0.01408992124321155,-0.12824039114691438,0.19860550999999999,0.22050350999999999,0.19860550999999999,-0.06244600765148711
,"sqrt(ta_beta_10(ts_sma_8(TA_HT_DCPHASE(ts_delta_8(bar_gof_by_count_w10_trend))), ta_dema_8(ta_trix_21(ta_minus_dm_14(bar_ofi_signed_quote_sum_w10_momentum, bar_ofi_signed_quote_sum_w10_momentum)))))",5,11,alpha_982,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,,0.06389246047715035,,0.009387755102040818,-30.50827811055442,72.51571547370375,-10.0799266829301,7.656463013748871,,,,,-0.17504341562569165,-0.046622103867151723,-0.03957528882514071,-0.02410123941566237,0.0983015,0.15270351,0.0983015,
,"ta_cci_14(ts_sma_8(ta_minus_di_14(bar_gof_by_volume_w10_mean, bar_gof_by_count_w10_std, bar_ofi_signed_quote_sum_w10_zscore)), ta_dema_21(ts_range_10(bar_ofi_signed_quote_sum_w10_std)), ta_ema_55(ts_min_5(bar_ofi_signed_qty_sum_w10_trend)))",3,12,alpha_983,BTCUSDT,1h,1,2025-01-01,2025-01-10,2025-01-10,2025-01-20,sharpe_fixed_threshold,20251009115153,-0.11799791897757084,0.0734422318278811,-0.07380323940410971,0.09698957881024749,-35.10098621122012,79.07171347870386,-10.293807429396342,8.136896584824687,,,,,-0.1965986079773208,-0.08311776376939395,-0.05930043630682373,-0.048006064755299935,0.11040251,0.13670249999999998,0.11040251,0.13459201037193097
